Date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue
12-02-2016,12,February,2016,25,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Touring Tire Tube,25,2,5,48,50,98
17-03-2014,17,March,2014,25,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Touring Tire Tube,8,2,5,15,16,31
17-03-2016,17,March,2016,25,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Touring Tire Tube,6,2,5,11,12,23
16-04-2014,16,April,2014,25,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Touring Tire Tube,16,2,5,30,32,62
16-04-2016,16,April,2016,25,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Touring Tire Tube,13,2,5,25,26,51
05-05-2014,5,May,2014,25,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Touring Tire Tube,30,2,5,57,60,117
05-05-2014,5,May,2014,25,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Touring Tire Tube,30,2,5,57,60,117
05-05-2016,5,May,2016,25,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Touring Tire Tube,31,2,5,59,62,121
05-05-2016,5,May,2016,25,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Touring Tire Tube,29,2,5,55,58,113
06-05-2014,6,May,2014,25,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Touring Tire Tube,9,2,5,17,18,35
06-05-2016,6,May,2016,25,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Touring Tire Tube,8,2,5,15,16,31
08-06-2014,8,June,2014,25,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Touring Tire Tube,2,2,5,4,4,8
08-06-2014,8,June,2014,25,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Touring Tire Tube,13,2,5,25,26,51
08-06-2016,8,June,2016,25,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Touring Tire Tube,1,2,5,2,2,4
08-06-2016,8,June,2016,25,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Touring Tire Tube,12,2,5,23,24,47
26-06-2014,26,June,2014,25,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Touring Tire Tube,6,2,5,11,12,23
26-06-2016,26,June,2016,25,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Touring Tire Tube,6,2,5,11,12,23
13-07-2014,13,July,2014,25,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Touring Tire Tube,4,2,5,8,8,16
13-07-2016,13,July,2016,25,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Touring Tire Tube,6,2,5,11,12,23
03-09-2013,3,September,2013,26,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Touring Tire,28,11,29,325,308,633
03-09-2015,3,September,2015,26,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Touring Tire,26,11,29,302,286,588
06-09-2013,6,September,2013,26,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Touring Tire,29,11,29,337,319,656
06-09-2015,6,September,2015,26,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Touring Tire,29,11,29,337,319,656
29-10-2013,29,October,2013,26,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Touring Tire,27,11,29,314,297,611
29-10-2013,29,October,2013,26,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Touring Tire,3,11,29,35,33,68
29-10-2013,29,October,2013,26,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Touring Tire,24,11,29,279,264,543
29-10-2015,29,October,2015,26,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Touring Tire,26,11,29,302,286,588
29-10-2015,29,October,2015,26,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Touring Tire,1,11,29,12,11,23
29-10-2015,29,October,2015,26,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Touring Tire,23,11,29,267,253,520
06-11-2013,6,November,2013,26,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Touring Tire,5,11,29,58,55,113
06-11-2015,6,November,2015,26,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Touring Tire,4,11,29,46,44,90
20-12-2013,20,December,2013,26,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Touring Tire,7,11,29,81,77,158
20-12-2013,20,December,2013,26,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Touring Tire,26,11,29,302,286,588
20-12-2015,20,December,2015,26,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Touring Tire,6,11,29,70,66,136
20-12-2015,20,December,2015,26,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Touring Tire,27,11,29,314,297,611
08-01-2014,8,January,2014,26,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Touring Tire,25,11,29,291,275,566
08-01-2016,8,January,2016,26,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Touring Tire,23,11,29,267,253,520
13-02-2014,13,February,2014,26,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Touring Tire,24,11,29,279,264,543
13-02-2016,13,February,2016,26,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Touring Tire,23,11,29,267,253,520
14-02-2014,14,February,2014,26,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Touring Tire,6,11,29,70,66,136
14-02-2014,14,February,2014,26,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Touring Tire,3,11,29,35,33,68
14-02-2016,14,February,2016,26,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Touring Tire,5,11,29,58,55,113
14-02-2016,14,February,2016,26,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Touring Tire,4,11,29,46,44,90
04-04-2014,4,April,2014,26,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Touring Tire,29,11,29,337,319,656
04-04-2016,4,April,2016,26,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Touring Tire,30,11,29,349,330,679
28-04-2014,28,April,2014,26,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Touring Tire,19,11,29,221,209,430
28-04-2014,28,April,2014,26,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Touring Tire,3,11,29,35,33,68
28-04-2016,28,April,2016,26,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Touring Tire,17,11,29,198,187,385
28-04-2016,28,April,2016,26,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Touring Tire,5,11,29,58,55,113
23-05-2014,23,May,2014,26,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Touring Tire,5,11,29,58,55,113
23-05-2016,23,May,2016,26,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Touring Tire,5,11,29,58,55,113
29-05-2014,29,May,2014,26,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Touring Tire,8,11,29,93,88,181
29-05-2014,29,May,2014,26,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Touring Tire,22,11,29,256,242,498
29-05-2014,29,May,2014,26,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Touring Tire,4,11,29,46,44,90
29-05-2016,29,May,2016,26,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Touring Tire,5,11,29,58,55,113
29-05-2016,29,May,2016,26,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Touring Tire,22,11,29,256,242,498
29-05-2016,29,May,2016,26,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Touring Tire,6,11,29,70,66,136
14-06-2014,14,June,2014,26,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Touring Tire,14,11,29,163,154,317
14-06-2016,14,June,2016,26,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Touring Tire,11,11,29,128,121,249
15-06-2014,15,June,2014,26,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Touring Tire,14,11,29,163,154,317
15-06-2014,15,June,2014,26,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Touring Tire,16,11,29,186,176,362
15-06-2016,15,June,2016,26,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Touring Tire,14,11,29,163,154,317
15-06-2016,15,June,2016,26,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Touring Tire,15,11,29,174,165,339
18-07-2014,18,July,2014,26,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Touring Tire,28,11,29,325,308,633
18-07-2014,18,July,2014,26,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Touring Tire,3,11,29,35,33,68
18-07-2016,18,July,2016,26,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Touring Tire,25,11,29,291,275,566
18-07-2016,18,July,2016,26,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Touring Tire,1,11,29,12,11,23
15-06-2014,15,June,2014,40,Adults (35-64),M,France,Yveline,Accessories,Tires and Tubes,Touring Tire Tube,5,2,5,9,10,19
15-06-2014,15,June,2014,40,Adults (35-64),M,France,Yveline,Accessories,Tires and Tubes,Touring Tire Tube,13,2,5,23,26,49
15-06-2014,15,June,2014,40,Adults (35-64),M,France,Yveline,Accessories,Tires and Tubes,Touring Tire Tube,8,2,5,14,16,30
15-06-2016,15,June,2016,40,Adults (35-64),M,France,Yveline,Accessories,Tires and Tubes,Touring Tire Tube,2,2,5,4,4,8
15-06-2016,15,June,2016,40,Adults (35-64),M,France,Yveline,Accessories,Tires and Tubes,Touring Tire Tube,11,2,5,20,22,42
15-06-2016,15,June,2016,40,Adults (35-64),M,France,Yveline,Accessories,Tires and Tubes,Touring Tire Tube,8,2,5,14,16,30
23-01-2014,23,January,2014,40,Adults (35-64),M,France,Seine (Paris),Accessories,Tires and Tubes,Patch Kit/8 Patches,13,1,2,8,13,21
23-01-2016,23,January,2016,40,Adults (35-64),M,France,Seine (Paris),Accessories,Tires and Tubes,Patch Kit/8 Patches,13,1,2,8,13,21
15-12-2013,15,December,2013,41,Adults (35-64),M,France,Seine (Paris),Accessories,Tires and Tubes,Touring Tire,27,11,29,345,297,642
15-12-2015,15,December,2015,41,Adults (35-64),M,France,Seine (Paris),Accessories,Tires and Tubes,Touring Tire,26,11,29,332,286,618
05-02-2014,5,February,2014,41,Adults (35-64),M,France,Seine (Paris),Accessories,Tires and Tubes,Touring Tire,5,11,29,64,55,119
05-02-2014,5,February,2014,41,Adults (35-64),M,France,Seine (Paris),Accessories,Tires and Tubes,Touring Tire,25,11,29,320,275,595
05-02-2016,5,February,2016,41,Adults (35-64),M,France,Seine (Paris),Accessories,Tires and Tubes,Touring Tire,3,11,29,38,33,71
05-02-2016,5,February,2016,41,Adults (35-64),M,France,Seine (Paris),Accessories,Tires and Tubes,Touring Tire,24,11,29,307,264,571
17-02-2014,17,February,2014,41,Adults (35-64),M,France,Seine (Paris),Accessories,Tires and Tubes,Touring Tire,22,11,29,281,242,523
17-02-2016,17,February,2016,41,Adults (35-64),M,France,Seine (Paris),Accessories,Tires and Tubes,Touring Tire,20,11,29,256,220,476
18-03-2014,18,March,2014,41,Adults (35-64),M,France,Seine (Paris),Accessories,Tires and Tubes,Touring Tire,2,11,29,26,22,48
18-03-2014,18,March,2014,41,Adults (35-64),M,France,Seine (Paris),Accessories,Tires and Tubes,Touring Tire,25,11,29,320,275,595
18-03-2016,18,March,2016,41,Adults (35-64),M,France,Seine (Paris),Accessories,Tires and Tubes,Touring Tire,1,11,29,13,11,24
18-03-2016,18,March,2016,41,Adults (35-64),M,France,Seine (Paris),Accessories,Tires and Tubes,Touring Tire,26,11,29,332,286,618
27-04-2014,27,April,2014,41,Adults (35-64),M,France,Seine (Paris),Accessories,Tires and Tubes,Touring Tire,24,11,29,307,264,571
27-04-2016,27,April,2016,41,Adults (35-64),M,France,Seine (Paris),Accessories,Tires and Tubes,Touring Tire,24,11,29,307,264,571
07-01-2014,7,January,2014,43,Adults (35-64),F,Germany,Bayern,Accessories,Tires and Tubes,Patch Kit/8 Patches,21,1,2,21,21,42
07-01-2014,7,January,2014,43,Adults (35-64),F,Germany,Bayern,Accessories,Tires and Tubes,Patch Kit/8 Patches,19,1,2,19,19,38
07-01-2016,7,January,2016,43,Adults (35-64),F,Germany,Bayern,Accessories,Tires and Tubes,Patch Kit/8 Patches,18,1,2,18,18,36
07-01-2016,7,January,2016,43,Adults (35-64),F,Germany,Bayern,Accessories,Tires and Tubes,Patch Kit/8 Patches,21,1,2,21,21,42
20-04-2014,20,April,2014,43,Adults (35-64),F,Germany,Bayern,Accessories,Tires and Tubes,Patch Kit/8 Patches,8,1,2,8,8,16
20-04-2014,20,April,2014,43,Adults (35-64),F,Germany,Bayern,Accessories,Tires and Tubes,Patch Kit/8 Patches,2,1,2,2,2,4
20-04-2016,20,April,2016,43,Adults (35-64),F,Germany,Bayern,Accessories,Tires and Tubes,Patch Kit/8 Patches,6,1,2,6,6,12
20-04-2016,20,April,2016,43,Adults (35-64),F,Germany,Bayern,Accessories,Tires and Tubes,Patch Kit/8 Patches,4,1,2,4,4,8
15-12-2013,15,December,2013,53,Adults (35-64),F,Germany,Saarland,Accessories,Tires and Tubes,Touring Tire Tube,9,2,5,19,18,37
15-12-2013,15,December,2013,53,Adults (35-64),F,Germany,Saarland,Accessories,Tires and Tubes,Touring Tire Tube,3,2,5,6,6,12
15-12-2015,15,December,2015,53,Adults (35-64),F,Germany,Saarland,Accessories,Tires and Tubes,Touring Tire Tube,11,2,5,23,22,45
15-12-2015,15,December,2015,53,Adults (35-64),F,Germany,Saarland,Accessories,Tires and Tubes,Touring Tire Tube,1,2,5,2,2,4
11-04-2014,11,April,2014,53,Adults (35-64),F,Germany,Saarland,Accessories,Tires and Tubes,Touring Tire Tube,14,2,5,29,28,57
11-04-2014,11,April,2014,53,Adults (35-64),F,Germany,Saarland,Accessories,Tires and Tubes,Touring Tire Tube,1,2,5,2,2,4
11-04-2016,11,April,2016,53,Adults (35-64),F,Germany,Saarland,Accessories,Tires and Tubes,Touring Tire Tube,15,2,5,32,30,62
11-04-2016,11,April,2016,53,Adults (35-64),F,Germany,Saarland,Accessories,Tires and Tubes,Touring Tire Tube,3,2,5,6,6,12
06-11-2013,6,November,2013,52,Adults (35-64),F,France,Yveline,Accessories,Tires and Tubes,Touring Tire Tube,2,2,5,4,4,8
06-11-2013,6,November,2013,52,Adults (35-64),F,France,Yveline,Accessories,Tires and Tubes,Touring Tire Tube,20,2,5,36,40,76
06-11-2015,6,November,2015,52,Adults (35-64),F,France,Yveline,Accessories,Tires and Tubes,Touring Tire Tube,4,2,5,7,8,15
06-11-2015,6,November,2015,52,Adults (35-64),F,France,Yveline,Accessories,Tires and Tubes,Touring Tire Tube,21,2,5,38,42,80
07-08-2013,7,August,2013,45,Adults (35-64),F,France,Nord,Accessories,Tires and Tubes,Patch Kit/8 Patches,12,1,2,9,12,21
07-08-2013,7,August,2013,45,Adults (35-64),F,France,Nord,Accessories,Tires and Tubes,Patch Kit/8 Patches,23,1,2,17,23,40
07-08-2015,7,August,2015,45,Adults (35-64),F,France,Nord,Accessories,Tires and Tubes,Patch Kit/8 Patches,11,1,2,8,11,19
07-08-2015,7,August,2015,45,Adults (35-64),F,France,Nord,Accessories,Tires and Tubes,Patch Kit/8 Patches,23,1,2,17,23,40
30-05-2014,30,May,2014,45,Adults (35-64),F,France,Nord,Accessories,Tires and Tubes,Patch Kit/8 Patches,3,1,2,2,3,5
30-05-2014,30,May,2014,45,Adults (35-64),F,France,Nord,Accessories,Tires and Tubes,Patch Kit/8 Patches,18,1,2,13,18,31
30-05-2016,30,May,2016,45,Adults (35-64),F,France,Nord,Accessories,Tires and Tubes,Patch Kit/8 Patches,5,1,2,4,5,9
30-05-2016,30,May,2016,45,Adults (35-64),F,France,Nord,Accessories,Tires and Tubes,Patch Kit/8 Patches,20,1,2,15,20,35
14-09-2013,14,September,2013,45,Adults (35-64),M,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,Touring Tire Tube,13,2,5,31,26,57
14-09-2013,14,September,2013,45,Adults (35-64),M,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,Touring Tire Tube,8,2,5,19,16,35
14-09-2015,14,September,2015,45,Adults (35-64),M,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,Touring Tire Tube,13,2,5,31,26,57
14-09-2015,14,September,2015,45,Adults (35-64),M,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,Touring Tire Tube,9,2,5,21,18,39
05-12-2013,5,December,2013,45,Adults (35-64),M,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,Touring Tire Tube,1,2,5,2,2,4
05-12-2013,5,December,2013,45,Adults (35-64),M,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,Touring Tire Tube,3,2,5,7,6,13
05-12-2015,5,December,2015,45,Adults (35-64),M,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,Touring Tire Tube,1,2,5,2,2,4
05-12-2015,5,December,2015,45,Adults (35-64),M,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,Touring Tire Tube,1,2,5,2,2,4
18-01-2014,18,January,2014,46,Adults (35-64),F,France,Seine Saint Denis,Accessories,Tires and Tubes,Patch Kit/8 Patches,28,1,2,18,28,46
18-01-2014,18,January,2014,46,Adults (35-64),F,France,Seine Saint Denis,Accessories,Tires and Tubes,Patch Kit/8 Patches,16,1,2,10,16,26
18-01-2016,18,January,2016,46,Adults (35-64),F,France,Seine Saint Denis,Accessories,Tires and Tubes,Patch Kit/8 Patches,25,1,2,16,25,41
18-01-2016,18,January,2016,46,Adults (35-64),F,France,Seine Saint Denis,Accessories,Tires and Tubes,Patch Kit/8 Patches,16,1,2,10,16,26
26-11-2013,26,November,2013,47,Adults (35-64),F,Germany,Saarland,Accessories,Tires and Tubes,Touring Tire Tube,6,2,5,13,12,25
26-11-2013,26,November,2013,47,Adults (35-64),F,Germany,Saarland,Accessories,Tires and Tubes,Touring Tire Tube,20,2,5,42,40,82
26-11-2015,26,November,2015,47,Adults (35-64),F,Germany,Saarland,Accessories,Tires and Tubes,Touring Tire Tube,4,2,5,8,8,16
26-11-2015,26,November,2015,47,Adults (35-64),F,Germany,Saarland,Accessories,Tires and Tubes,Touring Tire Tube,19,2,5,40,38,78
24-07-2014,24,July,2014,48,Adults (35-64),M,France,Nord,Accessories,Tires and Tubes,Touring Tire Tube,26,2,5,61,52,113
24-07-2014,24,July,2014,48,Adults (35-64),M,France,Nord,Accessories,Tires and Tubes,Touring Tire Tube,30,2,5,71,60,131
